episode_length,episode_return,episode_return_imitation,episodes,steps,steps_per_second
8,0.0,16.8086616396904,3058,24570,13.619412262995688
8,0.0,16.803474843502045,3059,24578,13.421821118556027
8,0.0,14.497485399246216,3060,24586,12.84542430239992
8,0.0,17.647361159324646,3061,24594,12.557815206310188
8,0.0,15.619682371616364,3062,24602,12.880354813622276
8,0.0,15.346071720123291,3063,24610,12.902191237127871
8,0.0,14.591235160827637,3064,24618,12.797905616184485
8,0.0,16.66490012407303,3065,24626,12.80475274063745
8,0.0,15.890229225158691,3066,24634,12.995947581543158
8,0.0,14.699629247188568,3067,24642,13.259487283242933
8,0.0,16.244638979434967,3068,24650,13.130665936194566
8,0.0,17.841700077056885,3069,24658,13.388643939436259
8,0.0,17.427393674850464,3070,24666,13.801166877461414
8,0.0,16.05275183916092,3071,24674,12.90121893687235
8,0.0,18.473070085048676,3072,24682,12.206392103380123
8,0.0,15.409102022647858,3073,24690,12.70039061317184
8,0.0,15.210925877094269,3074,24698,11.48083245057222
8,0.0,16.663764238357544,3075,24706,12.769846591795648
8,0.0,16.803612053394318,3076,24714,12.932923799873347
8,0.0,16.199097752571106,3077,24722,11.716076139198629
8,0.0,15.785499215126038,3078,24730,11.48039643364369
8,0.0,17.265752851963043,3079,24738,11.691130130351949
8,0.0,16.49164181947708,3080,24746,12.666466345246418
8,0.0,15.221871078014374,3081,24754,11.73082176575367
8,0.0,19.870539903640747,3082,24762,12.653192576517192
8,0.0,16.240772604942322,3083,24770,10.978215292482535
8,0.0,15.20056414604187,3084,24778,11.039810120605921
8,0.0,15.93856817483902,3085,24786,12.390085105503056
8,0.0,15.387110233306885,3086,24794,12.77623560911939
8,0.0,16.729031264781952,3087,24802,13.454127285295678
8,0.0,14.593828439712524,3088,24810,13.709474344810454
9,0.0,17.858380019664764,3089,24819,13.364603185449194
9,0.0,16.488158464431763,3090,24828,12.09261684982389
8,0.0,18.228633284568787,3091,24836,13.107240960128001
8,0.0,17.62713450193405,3092,24844,13.110590316714713
8,0.0,15.175919771194458,3093,24852,12.86854874215525
8,0.0,15.692050397396088,3094,24860,12.69190212299344
8,0.0,14.821897804737091,3095,24868,12.67264222737118
8,0.0,15.790131509304047,3096,24876,11.665560062398157
8,0.0,17.241248965263367,3097,24884,12.774187899283408
8,0.0,15.345053255558014,3098,24892,12.62850564105382
8,0.0,17.12434560060501,3099,24900,12.474425043998606
8,0.0,16.15488702058792,3100,24908,13.198034440943353
8,0.0,17.381763339042664,3101,24916,11.806518307714285
8,0.0,16.99482423067093,3102,24924,13.275902493759567
8,0.0,17.1244934797287,3103,24932,12.790100435720795
8,0.0,16.423996329307556,3104,24940,12.845050580994286
8,0.0,15.96653038263321,3105,24948,12.749525993058791
8,0.0,15.75275456905365,3106,24956,12.610167300348792
8,0.0,15.908117294311523,3107,24964,12.979845407443683
8,0.0,15.115714967250824,3108,24972,13.211675452287542
8,0.0,15.978164374828339,3109,24980,13.469806128654783
8,0.0,15.32795137166977,3110,24988,13.569731726856958
8,0.0,14.50977885723114,3111,24996,13.066596571980428
8,0.0,14.73257964849472,3112,25004,12.512564796642675
8,0.0,15.150508046150208,3113,25012,12.777257277505173
8,0.0,16.817553400993347,3114,25020,9.36660574757275
9,0.0,16.881584346294403,3115,25029,12.86079520192806
8,0.0,17.349952697753906,3116,25037,12.613461804490475
8,0.0,16.032941341400146,3117,25045,12.788769627501484
8,0.0,15.610242664813995,3118,25053,13.494768702867551
8,0.0,16.87509834766388,3119,25061,13.564531353779719
8,0.0,14.848912179470062,3120,25069,13.503322062600457
8,0.0,17.02117657661438,3121,25077,13.528027337922982
8,0.0,15.86777538061142,3122,25085,13.642697181071398
8,0.0,15.619946241378784,3123,25093,13.419040683316876
8,0.0,14.946634352207184,3124,25101,13.46742737881418
8,0.0,17.447174906730652,3125,25109,13.405407478550186
8,0.0,16.090386629104614,3126,25117,12.95702003960347
8,0.0,15.598614871501923,3127,25125,12.888057709362945
8,0.0,15.602238893508911,3128,25133,12.658185482243345
8,0.0,16.820078551769257,3129,25141,11.455324332333273
8,0.0,15.712220251560211,3130,25149,12.934000595926193
8,0.0,18.088473856449127,3131,25157,13.04583362169047
8,0.0,17.04177564382553,3132,25165,12.910943571045445
8,0.0,14.909179329872131,3133,25173,13.291952953889947
8,0.0,14.674415946006775,3134,25181,12.580518556344655
9,0.0,19.71875661611557,3135,25190,12.404098648581597
8,0.0,17.20406025648117,3136,25198,12.223903591458605
8,0.0,17.12283354997635,3137,25206,13.02754875270417
8,0.0,16.925031542778015,3138,25214,11.08831644089254
8,0.0,16.915588974952698,3139,25222,9.76454463073362
8,0.0,15.443487346172333,3140,25230,12.351368612231871
8,0.0,16.311164379119873,3141,25238,12.176541244898685
8,0.0,17.6289079785347,3142,25246,11.716297049733738
8,0.0,15.069393515586853,3143,25254,10.879072466775389
8,0.0,17.226593732833862,3144,25262,10.996737136991742
8,0.0,16.567185640335083,3145,25270,12.783415071617672
8,0.0,16.26483589410782,3146,25278,12.427990879689235
8,0.0,17.59789538383484,3147,25286,11.587211342157099
8,0.0,18.139181971549988,3148,25294,11.48317022312737
8,0.0,14.783201694488525,3149,25302,11.632648236005831
8,0.0,16.29384011030197,3150,25310,11.54079415627989
8,0.0,19.150315761566162,3151,25318,11.928865712933769
8,0.0,15.314725875854492,3152,25326,13.07990081638206
8,0.0,18.37496107816696,3153,25334,12.240599057142367
8,0.0,14.978655457496643,3154,25342,12.35606241657077
8,0.0,15.020129561424255,3155,25350,12.712665408575806
8,0.0,17.60310459136963,3156,25358,12.63862305040619
8,0.0,17.741273641586304,3157,25366,12.54761555743693
8,0.0,17.024209916591644,3158,25374,12.828353683946528
8,0.0,16.952595472335815,3159,25382,12.593640207251552
8,0.0,15.524613440036774,3160,25390,13.484957918824444
8,0.0,17.863840460777283,3161,25398,13.293232558452784
8,0.0,14.423454135656357,3162,25406,12.381992503149519
8,0.0,17.311879992485046,3163,25414,12.907323043971807
8,0.0,15.020818889141083,3164,25422,12.998046870460485
8,0.0,17.1047500371933,3165,25430,12.180828927517123
8,0.0,15.540858328342438,3166,25438,12.670464912545691
8,0.0,17.090676009655,3167,25446,12.207546723625269
8,0.0,15.807543098926544,3168,25454,9.946515859262496
8,0.0,17.699609637260437,3169,25462,12.158200229797679
9,0.0,18.077078878879547,3170,25471,12.202629261688733
8,0.0,17.18703031539917,3171,25479,12.304711697063174
9,0.0,19.184781074523926,3172,25488,12.479218017751167
8,0.0,17.534112691879272,3173,25496,12.626262694679344
8,0.0,16.02788007259369,3174,25504,12.649133375504109
8,0.0,17.00500923395157,3175,25512,12.537296613434096
8,0.0,16.11422610282898,3176,25520,11.91218876639041
8,0.0,16.583552718162537,3177,25528,12.963893275081434
8,0.0,15.815490007400513,3178,25536,13.229474451167608
8,0.0,15.731006383895874,3179,25544,13.239757904235729
8,0.0,16.29018062353134,3180,25552,12.9521936110694
8,0.0,15.556362211704254,3181,25560,12.252005247766359
8,0.0,16.465010941028595,3182,25568,12.723926505993486
8,0.0,15.895719945430756,3183,25576,12.629608398351856
8,0.0,15.430705189704895,3184,25584,12.586936673001192
8,0.0,16.152193427085876,3185,25592,12.510983229666838
8,0.0,14.744907319545746,3186,25600,12.684182513185272
8,0.0,16.823524713516235,3187,25608,12.500067800651184
8,0.0,14.473473310470581,3188,25616,13.308263955074379
8,0.0,15.019188821315765,3189,25624,13.475962339760645
8,0.0,16.708268880844116,3190,25632,13.129669172126205
8,0.0,17.380833685398102,3191,25640,12.871984594020208
8,0.0,16.825000882148743,3192,25648,13.186079539872503
8,0.0,16.119400024414062,3193,25656,13.193893154984371
8,0.0,15.142133355140686,3194,25664,13.266805893716674
8,0.0,16.94347894191742,3195,25672,13.387201690354829
8,0.0,16.885257303714752,3196,25680,13.162234593393627
8,0.0,16.502255022525787,3197,25688,13.293459016192108
8,0.0,15.39217084646225,3198,25696,13.297283630649856
8,0.0,14.801270604133606,3199,25704,13.242642227122165
8,0.0,15.500730514526367,3200,25712,13.0115094963718
8,0.0,14.996869623661041,3201,25720,13.094223419993545
8,0.0,14.564944505691528,3202,25728,13.285921594511798
8,0.0,18.821057677268982,3203,25736,13.451020699408794
8,0.0,16.883234679698944,3204,25744,13.173603193597728
8,0.0,14.894575357437134,3205,25752,13.340311521723747
8,0.0,17.591534078121185,3206,25760,13.612997295610905
8,0.0,16.648258447647095,3207,25768,13.345707604934914
9,0.0,17.690418660640717,3208,25777,13.5967147796376
8,0.0,16.506859600543976,3209,25785,13.418530882938683
8,0.0,16.25029045343399,3210,25793,13.401986107710576
8,0.0,16.936750411987305,3211,25801,13.165400326364637
8,0.0,15.92727667093277,3212,25809,13.347347987621026
8,0.0,15.302933514118195,3213,25817,13.576935449086339
8,0.0,18.15654319524765,3214,25825,13.458854636293918
8,0.0,16.50380367040634,3215,25833,13.524613964586717
8,0.0,16.275939106941223,3216,25841,13.32918825835745
8,0.0,16.638165712356567,3217,25849,13.47243995217213
8,0.0,16.66337525844574,3218,25857,13.704591718373734
8,0.0,18.225338757038116,3219,25865,13.448244324127613
8,0.0,16.16661912202835,3220,25873,13.78936982067968
8,0.0,15.021373271942139,3221,25881,13.518462249392556
8,0.0,16.816142082214355,3222,25889,13.490531340134398
8,0.0,15.865466117858887,3223,25897,13.393191728850633
8,0.0,17.090277314186096,3224,25905,13.355279534254851
8,0.0,16.82734203338623,3225,25913,13.168422878554907
8,0.0,16.31664603948593,3226,25921,13.237480595154262
8,0.0,18.255684852600098,3227,25929,13.579320071469185
8,0.0,16.233544290065765,3228,25937,13.348744488651485
8,0.0,16.4458886384964,3229,25945,13.67419293184468
8,0.0,15.141614139080048,3230,25953,13.685419672914769
8,0.0,14.671360492706299,3231,25961,13.388537095514096
8,0.0,15.841666281223297,3232,25969,13.55826658132754
8,0.0,15.134014666080475,3233,25977,13.50126826755939
8,0.0,15.118082582950592,3234,25985,13.531262362532669
8,0.0,16.015226900577545,3235,25993,13.270368511577708
8,0.0,16.46073418855667,3236,26001,13.536797677222898
8,0.0,17.68923979997635,3237,26009,13.31179606562424
8,0.0,16.338033437728882,3238,26017,13.465330450942709
8,0.0,16.567414104938507,3239,26025,13.321086698299572
8,0.0,16.511987686157227,3240,26033,13.403051417779645
8,0.0,16.765777945518494,3241,26041,13.458719677258008
8,0.0,17.028134882450104,3242,26049,13.21997777130765
8,0.0,15.932849407196045,3243,26057,13.67135709512867
8,0.0,17.970544517040253,3244,26065,13.59389874592085
8,0.0,14.698376476764679,3245,26073,13.828046332466396
8,0.0,19.257815539836884,3246,26081,13.622044092244174
8,0.0,15.787624061107635,3247,26089,13.72192060249064
8,0.0,17.435614466667175,3248,26097,13.91693166175249
8,0.0,16.908645510673523,3249,26105,13.458536137312683
8,0.0,15.167252838611603,3250,26113,13.972513387689157
8,0.0,16.374137103557587,3251,26121,9.936701356128758
8,0.0,17.324401378631592,3252,26129,8.415698132287835
8,0.0,16.36092358827591,3253,26137,6.3598662993405
8,0.0,16.53476631641388,3254,26145,9.329862878862658
8,0.0,16.489951252937317,3255,26153,11.66383260804653
8,0.0,16.306178331375122,3256,26161,8.965533346710831
8,0.0,16.642999589443207,3257,26169,8.84717009687624
8,0.0,15.413129210472107,3258,26177,9.322819804110502
8,0.0,16.838108479976654,3259,26185,9.654862530615251
8,0.0,16.064654052257538,3260,26193,13.496706514568887
8,0.0,16.41630458831787,3261,26201,13.607653344688444
8,0.0,16.032827973365784,3262,26209,13.702224449135118
8,0.0,15.252495110034943,3263,26217,13.33844486722547
8,0.0,17.197005808353424,3264,26225,13.796105283888812
8,0.0,15.434404015541077,3265,26233,13.583003046157895
8,0.0,15.160958111286163,3266,26241,13.721987940967667
8,0.0,16.658597826957703,3267,26249,13.620954745433423
8,0.0,14.919712364673615,3268,26257,13.253118909998918
8,0.0,15.547645568847656,3269,26265,13.40130632498049
8,0.0,16.029028058052063,3270,26273,13.196420172006677
8,0.0,14.852962255477905,3271,26281,13.3528347845742
8,0.0,15.283720135688782,3272,26289,13.233617230220721
8,0.0,16.3682718873024,3273,26297,13.496364507359273
8,0.0,17.791308641433716,3274,26305,13.138480875365373
8,0.0,16.236935019493103,3275,26313,13.134361449027795
8,0.0,16.295871675014496,3276,26321,13.183059236567923
8,0.0,16.08548593521118,3277,26329,13.626884668023083
8,0.0,16.162239968776703,3278,26337,13.759474330385517
8,0.0,16.603595554828644,3279,26345,13.827544869710632
8,0.0,16.109498918056488,3280,26353,13.723896139166058
8,0.0,16.54058438539505,3281,26361,13.509003135043603
8,0.0,17.201759159564972,3282,26369,13.790616632451549
8,0.0,14.461280465126038,3283,26377,13.694747462214837
8,0.0,15.17276120185852,3284,26385,13.536000400177015
8,0.0,15.767863929271698,3285,26393,13.806720742361941
8,0.0,17.72586864233017,3286,26401,13.68312039963299
8,0.0,16.90800380706787,3287,26409,13.686396539818075
8,0.0,16.385508358478546,3288,26417,13.8172046154486
8,0.0,16.838427901268005,3289,26425,13.578633170384279
8,0.0,16.995225429534912,3290,26433,13.619290648415845
8,0.0,15.320907950401306,3291,26441,13.614737193186471
8,0.0,17.330405116081238,3292,26449,13.7668470822242
8,0.0,19.341297388076782,3293,26457,13.696346191367585
8,0.0,17.017730474472046,3294,26465,13.991746168623514
8,0.0,16.94184547662735,3295,26473,13.479226655697245
8,0.0,16.225668609142303,3296,26481,13.55919250419148
9,0.0,17.191292464733124,3297,26490,13.910338509749355
8,0.0,17.529523849487305,3298,26498,13.689629567978903
8,0.0,17.924769818782806,3299,26506,13.867926173689469
8,0.0,18.303443551063538,3300,26514,13.825744462294903
9,0.0,18.1740802526474,3301,26523,13.711172382631158
8,0.0,16.42362689971924,3302,26531,13.803329968316183
8,0.0,16.198317110538483,3303,26539,13.827960853288848
8,0.0,15.18185418844223,3304,26547,13.838756680803293
8,0.0,16.01370745897293,3305,26555,13.774080727208242
8,0.0,15.045921981334686,3306,26563,13.923509240171425
8,0.0,15.464484989643097,3307,26571,13.484285949662636
8,0.0,15.82465648651123,3308,26579,13.659613998949713
8,0.0,17.214019656181335,3309,26587,14.011020268408174
8,0.0,14.432441711425781,3310,26595,13.618262539220895
8,0.0,15.732029438018799,3311,26603,13.88811342792835
8,0.0,14.829931914806366,3312,26611,13.71035941321692
8,0.0,15.703627943992615,3313,26619,13.82355156142243
8,0.0,15.871800184249878,3314,26627,13.657990476896012
8,0.0,17.122968196868896,3315,26635,13.888032952714907
8,0.0,17.61366969347,3316,26643,13.78404507259802
8,0.0,15.594844400882721,3317,26651,13.70211254175938
8,0.0,14.980830013751984,3318,26659,13.7409531562957
9,0.0,18.109095871448517,3319,26668,13.95060102310297
8,0.0,16.564364790916443,3320,26676,13.794227991143261
8,0.0,16.100396156311035,3321,26684,13.766880972211395
8,0.0,15.100536108016968,3322,26692,13.553567692239335
8,0.0,15.166080594062805,3323,26700,13.68297532577899
8,0.0,15.879204094409943,3324,26708,13.595446471404307
8,0.0,16.151468813419342,3325,26716,13.971698867421718
8,0.0,14.754739880561829,3326,26724,13.788026916590784
8,0.0,15.77462100982666,3327,26732,13.598691780058562
8,0.0,17.315957069396973,3328,26740,13.927202106195521
8,0.0,19.56096261739731,3329,26748,13.75900039610846
8,0.0,18.374673545360565,3330,26756,13.676662014634337
8,0.0,15.424273908138275,3331,26764,13.886486860069601
8,0.0,16.580292463302612,3332,26772,13.793700626204734
8,0.0,14.958794593811035,3333,26780,13.552779386663241
8,0.0,16.793268740177155,3334,26788,13.86228860736484
8,0.0,16.91640603542328,3335,26796,13.842170594697437
8,0.0,18.592927992343903,3336,26804,13.639769044781312
8,0.0,16.225156128406525,3337,26812,13.597396776768745
8,0.0,15.908191621303558,3338,26820,13.315478002204006
8,0.0,16.829562067985535,3339,26828,13.460825346495252
8,0.0,15.936909914016724,3340,26836,13.66527154052633
8,0.0,14.972951352596283,3341,26844,13.305878597416502
8,0.0,15.959646046161652,3342,26852,11.9371877352436
8,0.0,16.529955506324768,3343,26860,11.83725657454229
8,0.0,16.005621135234833,3344,26868,12.647016565214933
8,0.0,15.781103909015656,3345,26876,12.763624177463596
8,0.0,15.504503190517426,3346,26884,12.96093884287816
8,0.0,15.557291865348816,3347,26892,13.837375608939372
8,0.0,16.142386198043823,3348,26900,13.69867228204025
8,0.0,15.76222038269043,3349,26908,13.73181521668848
8,0.0,15.335066318511963,3350,26916,13.54709425957649
8,0.0,16.184423565864563,3351,26924,13.540474011373304
8,0.0,16.430373191833496,3352,26932,13.915586882341524
8,0.0,17.08607244491577,3353,26940,13.755260846056123
8,0.0,17.360588431358337,3354,26948,13.678869895459133
8,0.0,17.857135474681854,3355,26956,13.78078427974213
8,0.0,15.675840377807617,3356,26964,13.5046698655024
8,0.0,16.910703659057617,3357,26972,13.510765510263
8,0.0,17.141403675079346,3358,26980,13.771412436056552
8,0.0,16.354343056678772,3359,26988,13.962274797032816
9,0.0,16.219121158123016,3360,26997,13.630039808270372
8,0.0,15.627883970737457,3361,27005,13.859654731589849
8,0.0,17.105709671974182,3362,27013,13.5669993882516
8,0.0,15.515447199344635,3363,27021,13.365461437869966
8,0.0,16.219169914722443,3364,27029,13.659030153771003
9,0.0,15.849428355693817,3365,27038,13.409924386808456
8,0.0,15.837650537490845,3366,27046,13.812489451615745
9,0.0,15.912512421607971,3367,27055,13.727182476910288
8,0.0,15.84482729434967,3368,27063,13.64385658236243
8,0.0,14.994166612625122,3369,27071,13.869743317568142
8,0.0,16.3840491771698,3370,27079,13.521970602162021
8,0.0,15.813933670520782,3371,27087,13.815025798365966
8,0.0,15.926031708717346,3372,27095,13.502414621082956
8,0.0,16.872133791446686,3373,27103,13.875840245869743
8,0.0,16.823313355445862,3374,27111,13.385273835305888
8,0.0,15.805199205875397,3375,27119,13.610617394221343
8,0.0,14.769947588443756,3376,27127,13.210109851865528
8,0.0,16.899423837661743,3377,27135,11.803893398361675
8,0.0,16.20955204963684,3378,27143,13.320272324884382
8,0.0,15.625814437866211,3379,27151,13.50428941001093
8,0.0,15.80700308084488,3380,27159,13.554120655730818
8,0.0,15.434960663318634,3381,27167,13.579622329963495
8,0.0,15.081980466842651,3382,27175,13.357634780836337
8,0.0,16.51240849494934,3383,27183,13.792901149818393
8,0.0,14.57464998960495,3384,27191,13.673735998497106
8,0.0,15.129718124866486,3385,27199,13.43535863465136
8,0.0,14.499914228916168,3386,27207,13.352707256983976
8,0.0,15.948883533477783,3387,27215,13.733135951547874
8,0.0,17.63105833530426,3388,27223,13.222316795601708
8,0.0,16.19193148612976,3389,27231,13.52908550623546
8,0.0,14.519449830055237,3390,27239,13.606229735275178
8,0.0,15.892147243022919,3391,27247,13.565858496260482
8,0.0,14.617858946323395,3392,27255,13.698224895552073
8,0.0,15.167129635810852,3393,27263,13.474604027470908
8,0.0,17.63153040409088,3394,27271,13.577237601431431
8,0.0,17.247438430786133,3395,27279,13.302919198711036
8,0.0,17.92895472049713,3396,27287,13.458001740685926
8,0.0,16.39319485425949,3397,27295,13.064520864067891
8,0.0,16.745693564414978,3398,27303,13.48217293474767
8,0.0,14.933403670787811,3399,27311,13.684225293753967
8,0.0,17.791937112808228,3400,27319,13.504854665904645
8,0.0,16.457926332950592,3401,27327,13.857794444398555
8,0.0,16.159696459770203,3402,27335,13.622492046814585
8,0.0,14.945924162864685,3403,27343,13.476833751977077
8,0.0,15.713320970535278,3404,27351,13.575034944523672
8,0.0,15.260620892047882,3405,27359,13.462191684312982
8,0.0,16.52340418100357,3406,27367,13.598333562981756
8,0.0,15.008855879306793,3407,27375,13.470817351814485
8,0.0,15.047457039356232,3408,27383,13.5926707305612
9,0.0,18.57266277074814,3409,27392,13.5015773231717
8,0.0,16.46578949689865,3410,27400,13.584674786165786
8,0.0,15.369174420833588,3411,27408,13.764819634942025
8,0.0,16.57501459121704,3412,27416,13.253134613918654
8,0.0,16.092689990997314,3413,27424,13.687792305906838
8,0.0,17.13248562812805,3414,27432,13.634969178068275
8,0.0,19.05813491344452,3415,27440,13.55986648023471
8,0.0,14.512707889080048,3416,27448,13.666056289383997
8,0.0,15.682133257389069,3417,27456,13.100388821280811
8,0.0,16.77649635076523,3418,27464,13.353291778443431
8,0.0,18.1019167304039,3419,27472,13.3989142522856
8,0.0,17.61530363559723,3420,27480,13.464276829094084
8,0.0,16.797353982925415,3421,27488,13.186582194609818
8,0.0,14.945955038070679,3422,27496,13.470368501405671
8,0.0,16.103201687335968,3423,27504,13.571987558295211
8,0.0,15.973316550254822,3424,27512,13.437548481917771
8,0.0,17.388692915439606,3425,27520,13.820596517834453
8,0.0,15.11438649892807,3426,27528,13.454494129723487
8,0.0,16.743744432926178,3427,27536,13.513747364563217
8,0.0,15.486074686050415,3428,27544,13.34686485568396
8,0.0,16.428595006465912,3429,27552,13.382423123048987
8,0.0,15.16542261838913,3430,27560,13.629286870170468
8,0.0,16.637257635593414,3431,27568,13.493374040005888
8,0.0,16.17928957939148,3432,27576,13.722234854371314
8,0.0,17.36688220500946,3433,27584,13.393181037121952
8,0.0,15.937467098236084,3434,27592,13.718464781522954
8,0.0,15.248990297317505,3435,27600,13.596592345744646
8,0.0,15.082170248031616,3436,27608,13.609833479013002
8,0.0,17.526038229465485,3437,27616,13.802870041855634
8,0.0,19.181043326854706,3438,27624,13.480504662714514
8,0.0,14.945050299167633,3439,27632,13.818405249559147
8,0.0,18.393636763095856,3440,27640,13.39563523652649
8,0.0,14.599307000637054,3441,27648,13.538474449756905
8,0.0,16.984145522117615,3442,27656,13.429244831824427
8,0.0,15.89219331741333,3443,27664,13.55555528623087
8,0.0,16.05944275856018,3444,27672,13.5359457955967
8,0.0,17.035314440727234,3445,27680,13.105167675169124
8,0.0,15.724205911159515,3446,27688,13.37571752940276
8,0.0,17.623423397541046,3447,27696,13.046112596992131
8,0.0,16.96905106306076,3448,27704,13.251187611637864
8,0.0,16.717626869678497,3449,27712,13.448492264430971
8,0.0,15.527830421924591,3450,27720,13.696089027922453
8,0.0,16.350452065467834,3451,27728,13.659508347075846
8,0.0,14.812459111213684,3452,27736,13.535454374198014
8,0.0,14.917421758174896,3453,27744,13.696200836929387
8,0.0,15.16979444026947,3454,27752,13.665082323791573
8,0.0,14.562035202980042,3455,27760,13.549955377874694
8,0.0,17.86576759815216,3456,27768,13.64213696685297
8,0.0,15.441305220127106,3457,27776,13.563802084386023
8,0.0,15.682138860225677,3458,27784,13.452579206382616
8,0.0,15.584187865257263,3459,27792,13.56849710024319
8,0.0,16.918594002723694,3460,27800,13.85645534681162
8,0.0,18.45633363723755,3461,27808,13.328462896951025
8,0.0,17.34794807434082,3462,27816,13.644738746915598
8,0.0,16.811473309993744,3463,27824,13.60391838402742
8,0.0,15.593505203723907,3464,27832,13.50263739483016
8,0.0,15.822964608669281,3465,27840,13.571921683974143
8,0.0,15.816320478916168,3466,27848,13.41056157052704
8,0.0,15.392769992351532,3467,27856,13.42388303441301
8,0.0,16.899059116840363,3468,27864,13.470135976208981
8,0.0,16.605014503002167,3469,27872,13.600714682940511
8,0.0,17.787388622760773,3470,27880,13.483158925958103
8,0.0,15.978349447250366,3471,27888,13.527323802163522
8,0.0,19.391349256038666,3472,27896,13.668088150171878
8,0.0,15.240763008594513,3473,27904,13.374517953167867
8,0.0,14.90367215871811,3474,27912,13.55522124208407
8,0.0,16.80115920305252,3475,27920,13.32833583446606
8,0.0,15.216028928756714,3476,27928,13.30765697986625
8,0.0,16.372995913028717,3477,27936,12.962676286496414
8,0.0,14.983099579811096,3478,27944,12.735434750429835
8,0.0,15.278258502483368,3479,27952,12.973481916465678
8,0.0,18.210511565208435,3480,27960,13.273486715805705
8,0.0,16.04099953174591,3481,27968,13.292084589081252
8,0.0,17.637735247612,3482,27976,13.47493952137554
8,0.0,16.609226882457733,3483,27984,13.64060631905534
8,0.0,15.752979755401611,3484,27992,13.735176564784629
8,0.0,15.754782140254974,3485,28000,13.281078368198651
8,0.0,19.550754189491272,3486,28008,11.496562964577103
8,0.0,16.96105396747589,3487,28016,11.056339684973832
9,0.0,18.437171041965485,3488,28025,12.170149219085497
8,0.0,18.959964394569397,3489,28033,12.916132062035437
8,0.0,15.972989916801453,3490,28041,12.951338732935826
8,0.0,17.553311228752136,3491,28049,12.985516579211444
8,0.0,15.122584044933319,3492,28057,12.91071505525287
8,0.0,16.339675724506378,3493,28065,13.35895897490002
8,0.0,16.95673370361328,3494,28073,13.774878023247938
8,0.0,15.040510833263397,3495,28081,13.664659387684209
8,0.0,15.833255410194397,3496,28089,13.63367279606557
8,0.0,16.797026336193085,3497,28097,13.750835801053531
8,0.0,15.830531060695648,3498,28105,13.380480636754974
8,0.0,15.80164921283722,3499,28113,13.787415047047705
8,0.0,17.137998342514038,3500,28121,13.622995339561596
8,0.0,15.253800392150879,3501,28129,13.57422766575968
8,0.0,15.881061255931854,3502,28137,13.406639385461691
8,0.0,16.651736617088318,3503,28145,13.583893856397331
8,0.0,15.883032739162445,3504,28153,13.693557042761922
8,0.0,16.110823810100555,3505,28161,13.746560024384118
8,0.0,16.022107779979706,3506,28169,13.909749052355101
8,0.0,15.73406058549881,3507,28177,13.610959695381931
8,0.0,15.033133029937744,3508,28185,13.747286549841773
8,0.0,15.262242436408997,3509,28193,13.529396442823371
8,0.0,16.610122442245483,3510,28201,13.723076671397196
8,0.0,17.80918323993683,3511,28209,13.779211046223455
8,0.0,17.0331991314888,3512,28217,13.657606892781798
8,0.0,14.75327754020691,3513,28225,13.569073231370465
8,0.0,15.178010523319244,3514,28233,12.460384367866629
8,0.0,16.69412934780121,3515,28241,11.511175514864094
8,0.0,16.135810673236847,3516,28249,12.956689827310717
8,0.0,17.448567748069763,3517,28257,13.415682080335527
8,0.0,17.906724274158478,3518,28265,13.135595463004792
8,0.0,16.90418243408203,3519,28273,12.052831484518737
8,0.0,18.48576045036316,3520,28281,12.924390553922834
8,0.0,15.900694608688354,3521,28289,11.632902308314746
8,0.0,15.384033560752869,3522,28297,10.954081202928974
8,0.0,18.020731806755066,3523,28305,11.940403372193531
8,0.0,15.746954083442688,3524,28313,13.33443756770655
8,0.0,16.11087465286255,3525,28321,13.56323188324954
8,0.0,17.987980008125305,3526,28329,13.65572264027316
8,0.0,17.12082666158676,3527,28337,13.365381582029103
8,0.0,16.195463180541992,3528,28345,13.719048109679013
8,0.0,15.314808964729309,3529,28353,13.431948844444552
8,0.0,18.752071857452393,3530,28361,12.806512100460019
8,0.0,16.272801637649536,3531,28369,11.999556557830223
8,0.0,14.235397458076477,3532,28377,13.379557619798014
8,0.0,14.871750235557556,3533,28385,13.654005588654064
8,0.0,14.900722086429596,3534,28393,13.459880413426493
8,0.0,15.461676359176636,3535,28401,13.559471949541988
8,0.0,15.68712592124939,3536,28409,13.537365657879501
8,0.0,15.00677764415741,3537,28417,13.567152984520932
8,0.0,15.552527606487274,3538,28425,13.531120490911151
8,0.0,16.78487139940262,3539,28433,13.446131812391329
8,0.0,15.054006397724152,3540,28441,13.070179737002732
8,0.0,16.44626694917679,3541,28449,12.697319611191691
8,0.0,14.978420972824097,3542,28457,10.528350467751576
8,0.0,16.97537797689438,3543,28465,11.149622458188624
8,0.0,16.462776243686676,3544,28473,12.034239434311235
8,0.0,15.191916406154633,3545,28481,12.119875198028135
9,0.0,19.953402876853943,3546,28490,12.27469841438103
8,0.0,16.146224856376648,3547,28498,11.032184077351205
8,0.0,15.577291667461395,3548,28506,9.644237028921129
8,0.0,17.66001832485199,3549,28514,12.918250403088575
8,0.0,14.829897284507751,3550,28522,11.270950786544631
8,0.0,14.979210138320923,3551,28530,12.926063437593658
8,0.0,16.707055747509003,3552,28538,13.57145509250627
8,0.0,16.98793989419937,3553,28546,13.448163476005313
8,0.0,15.705718338489532,3554,28554,13.286926440936226
8,0.0,18.790151059627533,3555,28562,12.068884626271876
